Game Id,Series,Home,Away,Season,Week Day,Date,Home Goals,Away Goals,Result
1,2. Bundesliga,Energie Cottbus,SG Dynamo Dresden,2011-2012,Friday,2011-7-15,2,1,1
2,2. Bundesliga,FSV Frankfurt,Union Berlin,2011-2012,Friday,2011-7-15,1,1,X
3,2. Bundesliga,Greuther Furth,Eintracht Frankfurt,2011-2012,Friday,2011-7-15,2,3,2
4,2. Bundesliga,Aue,Alemannia Aachen,2011-2012,Saturday,2011-7-16,1,0,1
5,2. Bundesliga,St. Pauli,Ingolstadt,2011-2012,Saturday,2011-7-16,2,0,1
6,Super League,Sion,Zurich,2011-2012,Saturday,2011-7-16,1,0,1
7,Super League,Young Boys,Basel,2011-2012,Saturday,2011-7-16,1,1,X
8,2. Bundesliga,Braunschweig,Munich 1860,2011-2012,Sunday,2011-7-17,3,1,1
9,2. Bundesliga,Hansa Rostock,Paderborn,2011-2012,Sunday,2011-7-17,1,2,2
10,2. Bundesliga,Karlsruher,Duisburg,2011-2012,Sunday,2011-7-17,3,2,1
11,Super League,Servette,Thun,2011-2012,Sunday,2011-7-17,1,2,2
12,Super League,Xamax,Luzern,2011-2012,Sunday,2011-7-17,0,3,2
13,2. Bundesliga,Dusseldorf,Bochum,2011-2012,Monday,2011-7-18,2,0,1
14,Super League,Grasshoppers,Lausanne,2011-2012,Wednesday,2011-7-20,2,0,1
15,2. Bundesliga,Ingolstadt,Aue,2011-2012,Friday,2011-7-22,0,0,X
16,2. Bundesliga,Bochum,FSV Frankfurt,2011-2012,Friday,2011-7-22,1,0,1
17,2. Bundesliga,Duisburg,Energie Cottbus,2011-2012,Friday,2011-7-22,1,2,2
18,2. Bundesliga,Munich 1860,Karlsruher,2011-2012,Saturday,2011-7-23,2,1,1
19,2. Bundesliga,Union Berlin,Greuther Furth,2011-2012,Saturday,2011-7-23,0,4,2
20,Super League,Sion,Young Boys,2011-2012,Saturday,2011-7-23,1,2,2
21,Super League,Zurich,Servette,2011-2012,Saturday,2011-7-23,2,3,2
22,2. Bundesliga,Alemannia Aachen,Braunschweig,2011-2012,Sunday,2011-7-24,0,2,2
23,2. Bundesliga,SG Dynamo Dresden,Hansa Rostock,2011-2012,Sunday,2011-7-24,1,1,X
24,2. Bundesliga,Paderborn,Dusseldorf,2011-2012,Sunday,2011-7-24,1,1,X
25,Super League,Basel,Xamax,2011-2012,Sunday,2011-7-24,2,0,1
26,Super League,Thun,Grasshoppers,2011-2012,Sunday,2011-7-24,3,0,1
27,2. Bundesliga,Eintracht Frankfurt,St. Pauli,2011-2012,Monday,2011-7-25,1,1,X
28,Ligue 2,Amiens,Troyes,2011-2012,Friday,2011-7-29,1,1,X
29,Ligue 2,Angers,Le Havre,2011-2012,Friday,2011-7-29,1,2,2
30,Ligue 2,Bastia,Istres,2011-2012,Friday,2011-7-29,3,1,1
31,Ligue 2,Guingamp,Chateauroux,2011-2012,Friday,2011-7-29,1,1,X
32,Ligue 2,Laval,Clermont,2011-2012,Friday,2011-7-29,1,2,2
33,Ligue 2,Sedan,Nantes,2011-2012,Friday,2011-7-29,2,0,1
34,Ligue 2,Tours,Metz,2011-2012,Friday,2011-7-29,1,0,1
35,Ligue 2,Arles-Avignon,Le Mans,2011-2012,Friday,2011-7-29,1,0,1
36,Ligue 2,Lens,Reims,2011-2012,Saturday,2011-7-30,0,2,2
37,Super League,Grasshoppers,Basel,2011-2012,Saturday,2011-7-30,2,2,X
38,Super League,Lausanne,Zurich,2011-2012,Saturday,2011-7-30,2,1,1
39,Super League,Luzern,Thun,2011-2012,Sunday,2011-7-31,0,0,X
40,Super League,Xamax,Sion,2011-2012,Sunday,2011-7-31,0,3,2
41,Super League,Young Boys,Servette,2011-2012,Sunday,2011-7-31,1,1,X
42,Ligue 2,Monaco,Boulogne,2011-2012,Monday,2011-8-1,0,0,X
43,Super League,Lausanne,Luzern,2011-2012,Wednesday,2011-8-3,0,1,2
44,2. Bundesliga,Dusseldorf,Ingolstadt,2011-2012,Friday,2011-8-5,4,1,1
45,2. Bundesliga,St. Pauli,Alemannia Aachen,2011-2012,Friday,2011-8-5,3,1,1
46,2. Bundesliga,Union Berlin,Paderborn,2011-2012,Friday,2011-8-5,3,0,1
47,Championship,Hull City,Blackpool,2011-2012,Friday,2011-8-5,0,1,2
48,Bundesliga,Dortmund,Hamburger SV,2011-2012,Friday,2011-8-5,3,1,1
49,Eredivisie,Excelsior,Feyenoord,2011-2012,Friday,2011-8-5,0,2,2
50,Ligue 2,Boulogne,Angers,2011-2012,Friday,2011-8-5,3,3,X
51,Ligue 2,Clermont,Guingamp,2011-2012,Friday,2011-8-5,0,1,2
52,Ligue 2,Istres,Lens,2011-2012,Friday,2011-8-5,2,1,1
53,Ligue 2,Le Havre,Laval,2011-2012,Friday,2011-8-5,1,1,X
54,Ligue 2,Le Mans,Tours,2011-2012,Friday,2011-8-5,0,1,2
55,Ligue 2,Nantes,Bastia,2011-2012,Friday,2011-8-5,0,2,2
56,Ligue 2,Reims,Amiens,2011-2012,Friday,2011-8-5,1,0,1
57,Ligue 2,Chateauroux,Sedan,2011-2012,Friday,2011-8-5,0,1,2
58,Championship,Coventry,Leicester,2011-2012,Saturday,2011-8-6,0,1,2
59,2. Bundesliga,Energie Cottbus,Munich 1860,2011-2012,Saturday,2011-8-6,0,5,2
60,2. Bundesliga,Greuther Furth,SG Dynamo Dresden,2011-2012,Saturday,2011-8-6,1,0,1
61,League One,Brentford,Yeovil,2011-2012,Saturday,2011-8-6,2,0,1
62,League One,Carlisle,Notts Co,2011-2012,Saturday,2011-8-6,0,3,2
63,League One,Huddersfield,Bury,2011-2012,Saturday,2011-8-6,1,1,X
64,League One,Walsall,Leyton Orient,2011-2012,Saturday,2011-8-6,1,0,1
65,League One,Wycombe,Scunthorpe,2011-2012,Saturday,2011-8-6,1,1,X
66,Championship,Bristol City,Ipswich,2011-2012,Saturday,2011-8-6,0,3,2
67,Championship,Middlesbrough,Portsmouth,2011-2012,Saturday,2011-8-6,2,2,X
68,Championship,Nottingham,Barnsley,2011-2012,Saturday,2011-8-6,0,0,X
69,Championship,Brighton,Doncaster,2011-2012,Saturday,2011-8-6,2,1,1
70,Championship,Burnley,Watford,2011-2012,Saturday,2011-8-6,2,2,X
71,Championship,Derby,Birmingham,2011-2012,Saturday,2011-8-6,2,1,1
72,Championship,Peterborough,Crystal Palace,2011-2012,Saturday,2011-8-6,2,1,1
73,Championship,Reading,Millwall,2011-2012,Saturday,2011-8-6,2,2,X
74,Bundesliga,Augsburg,Freiburg,2011-2012,Saturday,2011-8-6,2,2,X
75,Bundesliga,Hannover,Hoffenheim,2011-2012,Saturday,2011-8-6,2,1,1
76,Bundesliga,FC Koln,Wolfsburg,2011-2012,Saturday,2011-8-6,0,3,2
77,Bundesliga,Stuttgart,Schalke,2011-2012,Saturday,2011-8-6,3,0,1
78,Bundesliga,Werder Bremen,Kaiserslautern,2011-2012,Saturday,2011-8-6,2,0,1
79,Ligue 2,Troyes,Monaco,2011-2012,Saturday,2011-8-6,1,1,X
80,Championship,Southampton,Leeds,2011-2012,Saturday,2011-8-6,3,1,1
81,Bundesliga,Hertha Berlin,Nurnberg,2011-2012,Saturday,2011-8-6,0,1,2
82,Super League,Basel,Sion,2011-2012,Saturday,2011-8-6,3,3,X
83,Super League,Servette,Lausanne,2011-2012,Saturday,2011-8-6,4,2,1
84,Eredivisie,Roda,Groningen,2011-2012,Saturday,2011-8-6,2,1,1
85,Eredivisie,Heerenveen,Nijmegen,2011-2012,Saturday,2011-8-6,2,2,X
86,Eredivisie,Waalwijk,Heracles,2011-2012,Saturday,2011-8-6,2,2,X
87,Ligue 1,AC Ajaccio,Toulouse,2011-2012,Saturday,2011-8-6,0,2,2
88,Ligue 1,Brest,Evian TG,2011-2012,Saturday,2011-8-6,2,2,X
89,Ligue 1,Caen,Valenciennes,2011-2012,Saturday,2011-8-6,1,0,1
90,Ligue 1,Marseille,Sochaux,2011-2012,Saturday,2011-8-6,2,2,X
91,Ligue 1,Montpellier,Auxerre,2011-2012,Saturday,2011-8-6,3,1,1
92,Ligue 1,Nancy,Lille,2011-2012,Saturday,2011-8-6,1,1,X
93,Ligue 1,Nice,Lyon,2011-2012,Saturday,2011-8-6,1,3,2
94,Ligue 1,Paris SG,Lorient,2011-2012,Saturday,2011-8-6,0,1,2
95,Eredivisie,Venlo,Utrecht,2011-2012,Saturday,2011-8-6,0,0,X
96,Championship,West Ham,Cardiff,2011-2012,Sunday,2011-8-7,0,1,2
97,2. Bundesliga,Aue,Karlsruher,2011-2012,Sunday,2011-8-7,0,2,2
98,2. Bundesliga,Braunschweig,Eintracht Frankfurt,2011-2012,Sunday,2011-8-7,0,3,2
99,2. Bundesliga,FSV Frankfurt,Duisburg,2011-2012,Sunday,2011-8-7,0,0,X
100,Eredivisie,AZ Alkmaar,PSV,2011-2012,Sunday,2011-8-7,3,1,1
101,Bundesliga,Mainz,Bayer Leverkusen,2011-2012,Sunday,2011-8-7,2,0,1
102,Eredivisie,Graafschap,Ajax,2011-2012,Sunday,2011-8-7,1,4,2
103,Eredivisie,Den Haag,Vitesse,2011-2012,Sunday,2011-8-7,0,0,X
104,Ligue 1,Dijon,Rennes,2011-2012,Sunday,2011-8-7,1,5,2
105,Super League,Luzern,Young Boys,2011-2012,Sunday,2011-8-7,1,1,X
106,Super League,Thun,Xamax,2011-2012,Sunday,2011-8-7,0,0,X
107,Super League,Zurich,Grasshoppers,2011-2012,Sunday,2011-8-7,6,0,1
108,Bundesliga,Bayern Munich,B. Monchengladbach,2011-2012,Sunday,2011-8-7,0,1,2
109,Eredivisie,Breda,Twente,2011-2012,Sunday,2011-8-7,0,1,2
110,Ligue 1,Bordeaux,St Etienne,2011-2012,Sunday,2011-8-7,1,2,2
111,2. Bundesliga,Hansa Rostock,Bochum,2011-2012,Monday,2011-8-8,0,0,X
112,Ligue 2,Metz,Arles-Avignon,2011-2012,Monday,2011-8-8,0,0,X
113,2. Bundesliga,SG Dynamo Dresden,Union Berlin,2011-2012,Friday,2011-8-12,4,0,1
114,2. Bundesliga,Karlsruher,Braunschweig,2011-2012,Friday,2011-8-12,1,3,2
115,2. Bundesliga,Bochum,St. Pauli,2011-2012,Friday,2011-8-12,1,2,2
116,Ligue 2,Amiens,Le Havre,2011-2012,Friday,2011-8-12,0,1,2
117,Ligue 2,Angers,Istres,2011-2012,Friday,2011-8-12,3,1,1
118,Ligue 2,Arles-Avignon,Nantes,2011-2012,Friday,2011-8-12,0,0,X
119,Ligue 2,Bastia,Le Mans,2011-2012,Friday,2011-8-12,1,0,1
120,Ligue 2,Laval,Boulogne,2011-2012,Friday,2011-8-12,2,2,X
121,Ligue 2,Sedan,Clermont,2011-2012,Friday,2011-8-12,1,2,2
122,Ligue 2,Tours,Chateauroux,2011-2012,Friday,2011-8-12,1,2,2
123,Ligue 2,Guingamp,Metz,2011-2012,Friday,2011-8-12,0,1,2
124,Primeira Liga,Gil Vicente,Benfica,2011-2012,Friday,2011-8-12,2,2,X
125,2. Bundesliga,Alemannia Aachen,Energie Cottbus,2011-2012,Saturday,2011-8-13,0,2,2
126,2. Bundesliga,Paderborn,Greuther Furth,2011-2012,Saturday,2011-8-13,0,1,2
127,League One,Bournemouth,Sheffield Wed,2011-2012,Saturday,2011-8-13,2,0,1
128,League One,Bury,Carlisle,2011-2012,Saturday,2011-8-13,0,2,2
129,League One,Chesterfield,Stevenage,2011-2012,Saturday,2011-8-13,1,1,X
130,League One,Colchester,Wycombe,2011-2012,Saturday,2011-8-13,1,1,X
131,League One,Exeter,MK Dons,2011-2012,Saturday,2011-8-13,0,2,2
132,League One,Hartlepool,Walsall,2011-2012,Saturday,2011-8-13,1,1,X
133,League One,Leyton Orient,Tranmere,2011-2012,Saturday,2011-8-13,0,1,2
134,League One,Notts Co,Charlton,2011-2012,Saturday,2011-8-13,1,2,2
135,League One,Rochdale,Huddersfield,2011-2012,Saturday,2011-8-13,2,2,X
136,League One,Scunthorpe,Preston,2011-2012,Saturday,2011-8-13,1,1,X
137,League One,Sheffield Utd,Brentford,2011-2012,Saturday,2011-8-13,2,0,1
138,League One,Yeovil,Oldham,2011-2012,Saturday,2011-8-13,3,1,1
139,Premier League,Blackburn,Wolves,2011-2012,Saturday,2011-8-13,1,2,2
140,Premier League,Fulham,Aston Villa,2011-2012,Saturday,2011-8-13,0,0,X
141,Premier League,Liverpool,Sunderland,2011-2012,Saturday,2011-8-13,1,1,X
142,Premier League,QPR,Bolton,2011-2012,Saturday,2011-8-13,0,4,2
143,Premier League,Wigan,Norwich,2011-2012,Saturday,2011-8-13,1,1,X
144,Championship,Barnsley,Southampton,2011-2012,Saturday,2011-8-13,0,1,2
145,Championship,Birmingham,Coventry,2011-2012,Saturday,2011-8-13,1,0,1
146,Championship,Crystal Palace,Burnley,2011-2012,Saturday,2011-8-13,2,0,1
147,Championship,Doncaster,West Ham,2011-2012,Saturday,2011-8-13,0,1,2
148,Championship,Ipswich,Hull City,2011-2012,Saturday,2011-8-13,0,1,2
149,Championship,Leeds,Middlesbrough,2011-2012,Saturday,2011-8-13,0,1,2
150,Championship,Leicester,Reading,2011-2012,Saturday,2011-8-13,0,2,2
151,Championship,Millwall,Nottingham,2011-2012,Saturday,2011-8-13,2,0,1
152,Championship,Portsmouth,Brighton,2011-2012,Saturday,2011-8-13,0,1,2
153,Championship,Watford,Derby,2011-2012,Saturday,2011-8-13,0,1,2
154,Bundesliga,Freiburg,Mainz,2011-2012,Saturday,2011-8-13,1,2,2
155,Bundesliga,Hamburger SV,Hertha Berlin,2011-2012,Saturday,2011-8-13,2,2,X
156,Bundesliga,Hoffenheim,Dortmund,2011-2012,Saturday,2011-8-13,1,0,1
157,Bundesliga,Nurnberg,Hannover,2011-2012,Saturday,2011-8-13,1,2,2
158,Bundesliga,Schalke,FC Koln,2011-2012,Saturday,2011-8-13,5,1,1
159,Bundesliga,Wolfsburg,Bayern Munich,2011-2012,Saturday,2011-8-13,0,1,2
160,Ligue 2,Lens,Troyes,2011-2012,Saturday,2011-8-13,2,1,1
161,Premier League,Newcastle,Arsenal,2011-2012,Saturday,2011-8-13,0,0,X
162,Bundesliga,B. Monchengladbach,Stuttgart,2011-2012,Saturday,2011-8-13,1,1,X
163,Super League,Basel,Zurich,2011-2012,Saturday,2011-8-13,1,2,2
164,Super League,Sion,Luzern,2011-2012,Saturday,2011-8-13,1,1,X
165,Ligue 1,Lorient,Bordeaux,2011-2012,Saturday,2011-8-13,1,1,X
166,Ligue 1,Lyon,AC Ajaccio,2011-2012,Saturday,2011-8-13,1,1,X
167,Ligue 1,Rennes,Paris SG,2011-2012,Saturday,2011-8-13,1,1,X
168,Ligue 1,Sochaux,Caen,2011-2012,Saturday,2011-8-13,1,2,2
169,Ligue 1,St Etienne,Nancy,2011-2012,Saturday,2011-8-13,1,0,1
170,Ligue 1,Toulouse,Dijon,2011-2012,Saturday,2011-8-13,2,0,1
171,Eredivisie,Twente,AZ Alkmaar,2011-2012,Saturday,2011-8-13,2,0,1
172,Primeira Liga,Rio Ave,Braga,2011-2012,Saturday,2011-8-13,0,0,X
173,Eredivisie,PSV,Waalwijk,2011-2012,Saturday,2011-8-13,1,0,1
174,Eredivisie,Vitesse,Venlo,2011-2012,Saturday,2011-8-13,4,0,1
175,Ligue 1,Valenciennes,Brest,2011-2012,Saturday,2011-8-13,0,0,X
176,Eredivisie,Feyenoord,Roda,2011-2012,Saturday,2011-8-13,3,0,1
177,Primeira Liga,Sporting,Olhanense,2011-2012,Saturday,2011-8-13,1,1,X
178,Premier League,Stoke,Chelsea,2011-2012,Sunday,2011-8-14,0,0,X
179,2. Bundesliga,Duisburg,Hansa Rostock,2011-2012,Sunday,2011-8-14,0,0,X
180,2. Bundesliga,Ingolstadt,FSV Frankfurt,2011-2012,Sunday,2011-8-14,1,1,X
181,2. Bundesliga,Munich 1860,Aue,2011-2012,Sunday,2011-8-14,4,0,1
182,Eredivisie,Heracles,Breda,2011-2012,Sunday,2011-8-14,2,1,1
183,Championship,Blackpool,Peterborough,2011-2012,Sunday,2011-8-14,2,1,1
184,Championship,Cardiff,Bristol City,2011-2012,Sunday,2011-8-14,3,1,1
185,Bundesliga,Kaiserslautern,Augsburg,2011-2012,Sunday,2011-8-14,1,1,X
186,Eredivisie,Ajax,Heerenveen,2011-2012,Sunday,2011-8-14,5,1,1
187,Eredivisie,Utrecht,Graafschap,2011-2012,Sunday,2011-8-14,2,2,X
188,Premier League,West Brom,Manchester Utd,2011-2012,Sunday,2011-8-14,1,2,2
189,Ligue 1,Auxerre,Marseille,2011-2012,Sunday,2011-8-14,2,2,X
190,Ligue 1,Evian TG,Nice,2011-2012,Sunday,2011-8-14,1,0,1
191,Super League,Grasshoppers,Young Boys,2011-2012,Sunday,2011-8-14,0,3,2
192,Super League,Thun,Lausanne,2011-2012,Sunday,2011-8-14,5,2,1
193,Super League,Xamax,Servette,2011-2012,Sunday,2011-8-14,0,0,X
194,Bundesliga,Bayer Leverkusen,Werder Bremen,2011-2012,Sunday,2011-8-14,1,0,1
195,Eredivisie,Groningen,Den Haag,2011-2012,Sunday,2011-8-14,4,2,1
196,Primeira Liga,Maritimo,Beira Mar,2011-2012,Sunday,2011-8-14,0,0,X
197,Primeira Liga,Feirense,Nacional,2011-2012,Sunday,2011-8-14,0,0,X
198,Ligue 1,Lille,Montpellier,2011-2012,Sunday,2011-8-14,0,1,2
199,Primeira Liga,Guimaraes,FC Porto,2011-2012,Sunday,2011-8-14,0,1,2
200,Premier League,Manchester City,Swansea,2011-2012,Monday,2011-8-15,4,0,1
201,2. Bundesliga,Eintracht Frankfurt,Dusseldorf,2011-2012,Monday,2011-8-15,1,1,X
202,Eredivisie,Nijmegen,Excelsior,2011-2012,Monday,2011-8-15,2,0,1
203,Ligue 2,Monaco,Reims,2011-2012,Monday,2011-8-15,1,2,2
204,Primeira Liga,Leiria,Academica,2011-2012,Monday,2011-8-15,1,2,2
205,League One,Bournemouth,Stevenage,2011-2012,Tuesday,2011-8-16,1,3,2
206,League One,Bury,Sheffield Wed,2011-2012,Tuesday,2011-8-16,2,1,1
207,League One,Chesterfield,Preston,2011-2012,Tuesday,2011-8-16,0,2,2
208,League One,Colchester,Charlton,2011-2012,Tuesday,2011-8-16,0,2,2
209,League One,Exeter,Brentford,2011-2012,Tuesday,2011-8-16,1,2,2
210,League One,Hartlepool,Huddersfield,2011-2012,Tuesday,2011-8-16,0,0,X
211,League One,Leyton Orient,Wycombe,2011-2012,Tuesday,2011-8-16,1,3,2
212,League One,Notts Co,Tranmere,2011-2012,Tuesday,2011-8-16,3,2,1
213,League One,Rochdale,Carlisle,2011-2012,Tuesday,2011-8-16,0,0,X
214,League One,Scunthorpe,Oldham,2011-2012,Tuesday,2011-8-16,1,2,2
215,League One,Sheffield Utd,Walsall,2011-2012,Tuesday,2011-8-16,3,2,1
216,League One,Yeovil,MK Dons,2011-2012,Tuesday,2011-8-16,0,1,2
217,Championship,Barnsley,Middlesbrough,2011-2012,Tuesday,2011-8-16,1,3,2
218,Championship,Doncaster,Nottingham,2011-2012,Tuesday,2011-8-16,0,1,2
219,Championship,Ipswich,Southampton,2011-2012,Tuesday,2011-8-16,2,5,2
220,Championship,Leeds,Hull City,2011-2012,Tuesday,2011-8-16,4,1,1
221,Championship,Portsmouth,Reading,2011-2012,Tuesday,2011-8-16,1,0,1
222,Championship,Watford,West Ham,2011-2012,Tuesday,2011-8-16,0,4,2
223,Championship,Crystal Palace,Coventry,2011-2012,Tuesday,2011-8-16,2,1,1
224,Championship,Cardiff,Brighton,2011-2012,Wednesday,2011-8-17,1,3,2
225,Championship,Leicester,Bristol City,2011-2012,Wednesday,2011-8-17,1,2,2
226,Championship,Millwall,Peterborough,2011-2012,Wednesday,2011-8-17,2,2,X
227,Championship,Blackpool,Derby,2011-2012,Wednesday,2011-8-17,0,1,2
228,2. Bundesliga,Dusseldorf,Munich 1860,2011-2012,Friday,2011-8-19,3,1,1
229,2. Bundesliga,Greuther Furth,Ingolstadt,2011-2012,Friday,2011-8-19,3,0,1
230,2. Bundesliga,Hansa Rostock,Alemannia Aachen,2011-2012,Friday,2011-8-19,0,0,X
231,Bundesliga,B. Monchengladbach,Wolfsburg,2011-2012,Friday,2011-8-19,4,1,1
232,Eredivisie,Roda,Waalwijk,2011-2012,Friday,2011-8-19,0,2,2
233,Ligue 2,Boulogne,Tours,2011-2012,Friday,2011-8-19,0,0,X
234,Ligue 2,Clermont,Lens,2011-2012,Friday,2011-8-19,2,0,1
235,Ligue 2,Istres,Laval,2011-2012,Friday,2011-8-19,1,2,2
236,Ligue 2,Metz,Chateauroux,2011-2012,Friday,2011-8-19,2,1,1
237,Ligue 2,Monaco,Amiens,2011-2012,Friday,2011-8-19,1,1,X
238,Ligue 2,Reims,Arles-Avignon,2011-2012,Friday,2011-8-19,3,2,1
239,Ligue 2,Troyes,Angers,2011-2012,Friday,2011-8-19,2,1,1
240,Ligue 2,Le Havre,Bastia,2011-2012,Friday,2011-8-19,2,0,1
241,Primeira Liga,FC Porto,Gil Vicente,2011-2012,Friday,2011-8-19,3,1,1
242,Premier League,Sunderland,Newcastle,2011-2012,Saturday,2011-8-20,0,1,2
243,Premier League,Arsenal,Liverpool,2011-2012,Saturday,2011-8-20,0,2,2
244,2. Bundesliga,Braunschweig,Aue,2011-2012,Saturday,2011-8-20,1,1,X
245,2. Bundesliga,Union Berlin,Bochum,2011-2012,Saturday,2011-8-20,2,1,1
246,League One,Brentford,Leyton Orient,2011-2012,Saturday,2011-8-20,5,0,1
247,League One,Carlisle,Bournemouth,2011-2012,Saturday,2011-8-20,2,1,1
248,League One,Charlton,Scunthorpe,2011-2012,Saturday,2011-8-20,2,2,X
249,League One,Huddersfield,Colchester,2011-2012,Saturday,2011-8-20,3,2,1
250,League One,MK Dons,Chesterfield,2011-2012,Saturday,2011-8-20,6,2,1
251,League One,Oldham,Rochdale,2011-2012,Saturday,2011-8-20,2,0,1
252,League One,Preston,Exeter,2011-2012,Saturday,2011-8-20,1,0,1
253,League One,Sheffield Wed,Notts Co,2011-2012,Saturday,2011-8-20,2,1,1
254,League One,Stevenage,Hartlepool,2011-2012,Saturday,2011-8-20,2,2,X
255,League One,Tranmere,Sheffield Utd,2011-2012,Saturday,2011-8-20,1,1,X
256,League One,Walsall,Yeovil,2011-2012,Saturday,2011-8-20,1,1,X
257,League One,Wycombe,Bury,2011-2012,Saturday,2011-8-20,0,2,2
258,Premier League,Aston Villa,Blackburn,2011-2012,Saturday,2011-8-20,3,1,1
259,Premier League,Everton,QPR,2011-2012,Saturday,2011-8-20,0,1,2
260,Premier League,Swansea,Wigan,2011-2012,Saturday,2011-8-20,0,0,X
261,Championship,Brighton,Blackpool,2011-2012,Saturday,2011-8-20,2,2,X
262,Championship,Bristol City,Portsmouth,2011-2012,Saturday,2011-8-20,0,0,X
263,Championship,Burnley,Cardiff,2011-2012,Saturday,2011-8-20,1,1,X
264,Championship,Coventry,Watford,2011-2012,Saturday,2011-8-20,0,0,X
265,Championship,Derby,Doncaster,2011-2012,Saturday,2011-8-20,3,0,1
266,Championship,Hull City,Crystal Palace,2011-2012,Saturday,2011-8-20,0,1,2
267,Championship,Nottingham,Leicester,2011-2012,Saturday,2011-8-20,2,2,X
268,Championship,Reading,Barnsley,2011-2012,Saturday,2011-8-20,1,2,2
269,Championship,Southampton,Millwall,2011-2012,Saturday,2011-8-20,1,0,1
270,Bundesliga,Augsburg,Hoffenheim,2011-2012,Saturday,2011-8-20,0,2,2
271,Bundesliga,Bayern Munich,Hamburger SV,2011-2012,Saturday,2011-8-20,5,0,1
272,Bundesliga,Dortmund,Nurnberg,2011-2012,Saturday,2011-8-20,2,0,1
273,Bundesliga,Stuttgart,Bayer Leverkusen,2011-2012,Saturday,2011-8-20,0,1,2
274,Bundesliga,Werder Bremen,Freiburg,2011-2012,Saturday,2011-8-20,5,3,1
275,Ligue 2,Le Mans,Sedan,2011-2012,Saturday,2011-8-20,3,1,1
276,Championship,Peterborough,Ipswich,2011-2012,Saturday,2011-8-20,7,1,1
277,Premier League,Chelsea,West Brom,2011-2012,Saturday,2011-8-20,2,1,1
278,Bundesliga,FC Koln,Kaiserslautern,2011-2012,Saturday,2011-8-20,1,1,X
279,Super League,Luzern,Basel,2011-2012,Saturday,2011-8-20,3,1,1
280,Super League,Servette,Grasshoppers,2011-2012,Saturday,2011-8-20,3,4,2
281,Super League,Zurich,Xamax,2011-2012,Saturday,2011-8-20,0,2,2
282,Ligue 1,Bordeaux,Auxerre,2011-2012,Saturday,2011-8-20,1,1,X
283,Ligue 1,Brest,Lyon,2011-2012,Saturday,2011-8-20,1,1,X
284,Ligue 1,Caen,Lille,2011-2012,Saturday,2011-8-20,1,2,2
285,Ligue 1,Dijon,Lorient,2011-2012,Saturday,2011-8-20,2,0,1
286,Ligue 1,Nice,Toulouse,2011-2012,Saturday,2011-8-20,1,1,X
287,Eredivisie,Vitesse,Utrecht,2011-2012,Saturday,2011-8-20,2,1,1
288,Eredivisie,Excelsior,Graafschap,2011-2012,Saturday,2011-8-20,1,1,X
289,Eredivisie,Heerenveen,Twente,2011-2012,Saturday,2011-8-20,1,5,2
290,Ligue 1,AC Ajaccio,Evian TG,2011-2012,Saturday,2011-8-20,1,1,X
291,Eredivisie,Breda,Groningen,2011-2012,Saturday,2011-8-20,2,2,X
292,Primeira Liga,Benfica,Feirense,2011-2012,Saturday,2011-8-20,3,1,1
293,Championship,West Ham,Leeds,2011-2012,Sunday,2011-8-21,2,2,X
294,Premier League,Norwich,Stoke,2011-2012,Sunday,2011-8-21,1,1,X
295,2. Bundesliga,SG Dynamo Dresden,Paderborn,2011-2012,Sunday,2011-8-21,1,2,2
296,2. Bundesliga,Energie Cottbus,Karlsruher,2011-2012,Sunday,2011-8-21,2,0,1
297,2. Bundesliga,FSV Frankfurt,Eintracht Frankfurt,2011-2012,Sunday,2011-8-21,0,4,2
298,Eredivisie,Heracles,Feyenoord,2011-2012,Sunday,2011-8-21,1,1,X
299,Premier League,Wolves,Fulham,2011-2012,Sunday,2011-8-21,2,0,1
300,Championship,Middlesbrough,Birmingham,2011-2012,Sunday,2011-8-21,3,1,1
301,Bundesliga,Mainz,Schalke,2011-2012,Sunday,2011-8-21,2,4,2
302,Eredivisie,AZ Alkmaar,Nijmegen,2011-2012,Sunday,2011-8-21,4,0,1
303,Eredivisie,Venlo,Ajax,2011-2012,Sunday,2011-8-21,2,2,X
304,Premier League,Bolton,Manchester City,2011-2012,Sunday,2011-8-21,2,3,2
305,Ligue 1,Montpellier,Rennes,2011-2012,Sunday,2011-8-21,4,0,1
306,Ligue 1,Nancy,Sochaux,2011-2012,Sunday,2011-8-21,1,2,2
307,Ligue 1,Paris SG,Valenciennes,2011-2012,Sunday,2011-8-21,2,1,1
308,Super League,Young Boys,Thun,2011-2012,Sunday,2011-8-21,0,2,2
309,Bundesliga,Hannover,Hertha Berlin,2011-2012,Sunday,2011-8-21,1,1,X
310,Eredivisie,Den Haag,PSV,2011-2012,Sunday,2011-8-21,0,3,2
311,Super League,Lausanne,Sion,2011-2012,Sunday,2011-8-21,0,2,2
312,Primeira Liga,Academica,Rio Ave,2011-2012,Sunday,2011-8-21,1,0,1
313,Primeira Liga,Ferreira,Leiria,2011-2012,Sunday,2011-8-21,2,1,1
314,Primeira Liga,Beira Mar,Sporting,2011-2012,Sunday,2011-8-21,0,0,X
315,Ligue 1,Marseille,St Etienne,2011-2012,Sunday,2011-8-21,0,0,X
316,Primeira Liga,Braga,Maritimo,2011-2012,Sunday,2011-8-21,2,0,1
317,Premier League,Manchester Utd,Tottenham,2011-2012,Monday,2011-8-22,3,0,1
