Game Id;Series;Home;Away;Season;Week Day;Date;Home goals;Away goals;Result
1;Super League;Servette;Basel;2012-2013;Friday;2012-07-13;0;1;2
2;Super League;Thun;Lausanne;2012-2013;Saturday;2012-07-14;0;0;X
3;Super League;St. Gallen;Young Boys;2012-2013;Sunday;2012-07-15;1;1;X
4;Super League;Grasshoppers;Sion;2012-2013;Sunday;2012-07-15;0;2;2
5;Super League;Luzern;Zurich;2012-2013;Sunday;2012-07-15;1;1;X
6;Super League;Basel;Luzern;2012-2013;Saturday;2012-07-21;2;2;X
7;Super League;Lausanne;St. Gallen;2012-2013;Saturday;2012-07-21;0;1;2
8;Super League;Zurich;Thun;2012-2013;Sunday;2012-07-22;0;2;2
9;Super League;Sion;Servette;2012-2013;Sunday;2012-07-22;1;0;1
10;Super League;Young Boys;Grasshoppers;2012-2013;Sunday;2012-07-22;0;1;2
11;Ligue 2;Angers;Sedan;2012-2013;Friday;2012-07-27;1;0;1
12;Ligue 2;Auxerre;Nimes;2012-2013;Friday;2012-07-27;2;0;1
13;Ligue 2;Chateauroux;Laval;2012-2013;Friday;2012-07-27;1;1;X
14;Ligue 2;Dijon;Guingamp;2012-2013;Friday;2012-07-27;1;0;1
15;Ligue 2;GFC Ajaccio;Caen;2012-2013;Friday;2012-07-27;0;0;X
16;Ligue 2;Le Havre;Arles-Avignon;2012-2013;Friday;2012-07-27;1;2;2
17;Ligue 2;Nantes;Istres;2012-2013;Friday;2012-07-27;1;1;X
18;Ligue 2;Niort;Clermont;2012-2013;Friday;2012-07-27;1;1;X
19;Ligue 2;Lens;Le Mans;2012-2013;Saturday;2012-07-28;2;2;X
20;Super League;Grasshoppers;Basel;2012-2013;Saturday;2012-07-28;2;2;X
21;Super League;St. Gallen;Zurich;2012-2013;Saturday;2012-07-28;3;1;1
22;Super League;Luzern;Sion;2012-2013;Sunday;2012-07-29;0;3;2
23;Super League;Lausanne;Servette;2012-2013;Sunday;2012-07-29;5;1;1
24;Super League;Young Boys;Thun;2012-2013;Sunday;2012-07-29;3;0;1
25;Ligue 2;Monaco;Tours;2012-2013;Monday;2012-07-30;4;0;1
26;2. Bundesliga;Hertha Berlin;Paderborn;2012-2013;Friday;2012-08-03;2;2;X
27;2. Bundesliga;Aue;St. Pauli;2012-2013;Friday;2012-08-03;0;0;X
28;2. Bundesliga;Ingolstadt;Energie Cottbus;2012-2013;Friday;2012-08-03;2;2;X
29;Ligue 2;Arles-Avignon;Lens;2012-2013;Friday;2012-08-03;0;0;X
30;Ligue 2;Clermont;Angers;2012-2013;Friday;2012-08-03;1;2;2
31;Ligue 2;Guingamp;Le Havre;2012-2013;Friday;2012-08-03;3;3;X
32;Ligue 2;Istres;GFC Ajaccio;2012-2013;Friday;2012-08-03;2;0;1
33;Ligue 2;Laval;Monaco;2012-2013;Friday;2012-08-03;0;0;X
34;Ligue 2;Le Mans;Dijon;2012-2013;Friday;2012-08-03;1;2;2
35;Ligue 2;Sedan;Chateauroux;2012-2013;Friday;2012-08-03;1;1;X
36;Ligue 2;Tours;Niort;2012-2013;Friday;2012-08-03;2;2;X
37;2. Bundesliga;Bochum;SG Dynamo Dresden;2012-2013;Saturday;2012-08-04;2;1;1
38;2. Bundesliga;Munich 1860;Regensburg;2012-2013;Saturday;2012-08-04;1;0;1
39;Ligue 2;Caen;Auxerre;2012-2013;Saturday;2012-08-04;3;1;1
40;Super League;Sion;Basel;2012-2013;Saturday;2012-08-04;1;1;X
41;Super League;St. Gallen;Grasshoppers;2012-2013;Saturday;2012-08-04;1;1;X
42;2. Bundesliga;Braunschweig;FC Koln;2012-2013;Sunday;2012-08-05;1;0;1
43;2. Bundesliga;Duisburg;Aalen;2012-2013;Sunday;2012-08-05;1;4;2
44;2. Bundesliga;Sandhausen;FSV Frankfurt;2012-2013;Sunday;2012-08-05;1;1;X
45;Super League;Servette;Young Boys;2012-2013;Sunday;2012-08-05;1;1;X
46;Super League;Thun;Luzern;2012-2013;Sunday;2012-08-05;2;1;1
47;Super League;Zurich;Lausanne;2012-2013;Sunday;2012-08-05;4;0;1
48;2. Bundesliga;Kaiserslautern;Union Berlin;2012-2013;Monday;2012-08-06;3;3;X
49;Ligue 1;Montpellier;Toulouse;2012-2013;Friday;2012-08-10;1;1;X
50;2. Bundesliga;Energie Cottbus;Aue;2012-2013;Friday;2012-08-10;3;0;1
51;2. Bundesliga;Aalen;Kaiserslautern;2012-2013;Friday;2012-08-10;1;2;2
52;2. Bundesliga;FC Koln;Sandhausen;2012-2013;Friday;2012-08-10;1;1;X
53;Eredivisie;Willem II;Breda;2012-2013;Friday;2012-08-10;1;1;X
54;Ligue 2;Angers;Guingamp;2012-2013;Friday;2012-08-10;1;2;2
55;Ligue 2;Chateauroux;Le Mans;2012-2013;Friday;2012-08-10;1;0;1
56;Ligue 2;Clermont;Nimes;2012-2013;Friday;2012-08-10;2;1;1
57;Ligue 2;Dijon;Tours;2012-2013;Friday;2012-08-10;1;0;1
58;Ligue 2;GFC Ajaccio;Arles-Avignon;2012-2013;Friday;2012-08-10;1;1;X
59;Ligue 2;Monaco;Istres;2012-2013;Friday;2012-08-10;3;2;1
60;Ligue 2;Nantes;Laval;2012-2013;Friday;2012-08-10;3;1;1
61;Ligue 2;Niort;Caen;2012-2013;Friday;2012-08-10;1;0;1
62;Ligue 1;Evian TG;Bordeaux;2012-2013;Saturday;2012-08-11;2;3;2
63;Ligue 1;Nancy;Brest;2012-2013;Saturday;2012-08-11;1;0;1
64;Ligue 1;Nice;AC Ajaccio;2012-2013;Saturday;2012-08-11;0;1;2
65;Ligue 1;Paris SG;Lorient;2012-2013;Saturday;2012-08-11;2;2;X
66;Ligue 1;Rennes;Lyon;2012-2013;Saturday;2012-08-11;0;1;2
67;Ligue 1;Sochaux;Bastia;2012-2013;Saturday;2012-08-11;2;3;2
68;Ligue 1;St Etienne;Lille;2012-2013;Saturday;2012-08-11;1;2;2
69;Ligue 1;Troyes;Valenciennes;2012-2013;Saturday;2012-08-11;0;1;2
70;2. Bundesliga;St. Pauli;Ingolstadt;2012-2013;Saturday;2012-08-11;1;1;X
71;2. Bundesliga;Paderborn;Bochum;2012-2013;Saturday;2012-08-11;4;0;1
72;Eredivisie;Heracles;Venlo;2012-2013;Saturday;2012-08-11;1;1;X
73;Eredivisie;Roda;Zwolle;2012-2013;Saturday;2012-08-11;1;1;X
74;Eredivisie;Waalwijk;PSV;2012-2013;Saturday;2012-08-11;3;2;1
75;Ligue 2;Auxerre;Sedan;2012-2013;Saturday;2012-08-11;1;0;1
76;Super League;Lausanne;Sion;2012-2013;Saturday;2012-08-11;0;2;2
77;Super League;Luzern;St. Gallen;2012-2013;Saturday;2012-08-11;1;1;X
78;Ligue 1;Reims;Marseille;2012-2013;Sunday;2012-08-12;0;1;2
79;2. Bundesliga;FSV Frankfurt;Hertha Berlin;2012-2013;Sunday;2012-08-12;3;1;1
80;2. Bundesliga;Regensburg;Duisburg;2012-2013;Sunday;2012-08-12;2;0;1
81;2. Bundesliga;Union Berlin;Braunschweig;2012-2013;Sunday;2012-08-12;0;1;2
82;Eredivisie;Ajax;AZ Alkmaar;2012-2013;Sunday;2012-08-12;2;2;X
83;Eredivisie;Heerenveen;Nijmegen;2012-2013;Sunday;2012-08-12;0;2;2
84;Eredivisie;Twente;Groningen;2012-2013;Sunday;2012-08-12;4;1;1
85;Eredivisie;Vitesse;Den Haag;2012-2013;Sunday;2012-08-12;2;2;X
86;Eredivisie;Utrecht;Feyenoord;2012-2013;Sunday;2012-08-12;0;1;2
87;Super League;Basel;Thun;2012-2013;Sunday;2012-08-12;3;1;1
88;Super League;Grasshoppers;Servette;2012-2013;Sunday;2012-08-12;1;0;1
89;Super League;Young Boys;Zurich;2012-2013;Sunday;2012-08-12;4;1;1
90;2. Bundesliga;SG Dynamo Dresden;Munich 1860;2012-2013;Monday;2012-08-13;2;2;X
91;Ligue 2;Lens;Le Havre;2012-2013;Monday;2012-08-13;1;0;1
92;Ligue 1;Lille;Nancy;2012-2013;Friday;2012-08-17;1;1;X
93;Championship;Cardiff;Huddersfield;2012-2013;Friday;2012-08-17;1;0;1
94;Primeira Liga;Olhanense;Estoril;2012-2013;Friday;2012-08-17;2;1;1
95;Ligue 2;Arles-Avignon;Angers;2012-2013;Friday;2012-08-17;2;0;1
96;Ligue 2;Caen;Clermont;2012-2013;Friday;2012-08-17;4;0;1
97;Ligue 2;Istres;Chateauroux;2012-2013;Friday;2012-08-17;0;0;X
98;Ligue 2;Laval;Niort;2012-2013;Friday;2012-08-17;1;0;1
99;Ligue 2;Le Havre;GFC Ajaccio;2012-2013;Friday;2012-08-17;2;1;1
100;Ligue 2;Lens;Dijon;2012-2013;Friday;2012-08-17;1;1;X
101;Ligue 2;Sedan;Nimes;2012-2013;Friday;2012-08-17;2;3;2
102;Ligue 2;Tours;Nantes;2012-2013;Friday;2012-08-17;0;2;2
103;Premier League;Newcastle;Tottenham;2012-2013;Saturday;2012-08-18;2;1;1
104;Premier League;Arsenal;Sunderland;2012-2013;Saturday;2012-08-18;0;0;X
105;Premier League;Fulham;Norwich;2012-2013;Saturday;2012-08-18;5;0;1
106;Premier League;QPR;Swansea;2012-2013;Saturday;2012-08-18;0;5;2
107;Premier League;Reading;Stoke;2012-2013;Saturday;2012-08-18;1;1;X
108;Premier League;West Brom;Liverpool;2012-2013;Saturday;2012-08-18;3;0;1
109;Premier League;West Ham;Aston Villa;2012-2013;Saturday;2012-08-18;1;0;1
110;La Liga;Mallorca;Espanyol;2012-2013;Saturday;2012-08-18;2;1;1
111;La Liga;Sevilla;Getafe;2012-2013;Saturday;2012-08-18;2;1;1
112;La Liga;Celta Vigo;Malaga;2012-2013;Saturday;2012-08-18;0;1;2
113;Ligue 1;Bastia;Reims;2012-2013;Saturday;2012-08-18;2;1;1
114;Ligue 1;Brest;Evian TG;2012-2013;Saturday;2012-08-18;1;0;1
115;Ligue 1;Lorient;Montpellier;2012-2013;Saturday;2012-08-18;2;1;1
116;Ligue 1;Toulouse;St Etienne;2012-2013;Saturday;2012-08-18;2;1;1
117;Ligue 1;Valenciennes;Nice;2012-2013;Saturday;2012-08-18;0;0;X
118;Ligue 1;Lyon;Troyes;2012-2013;Saturday;2012-08-18;4;1;1
119;Championship;Hull City;Brighton;2012-2013;Saturday;2012-08-18;1;0;1
120;Championship;Ipswich;Blackburn;2012-2013;Saturday;2012-08-18;1;1;X
121;Championship;Leicester;Peterborough;2012-2013;Saturday;2012-08-18;2;0;1
122;Championship;Millwall;Blackpool;2012-2013;Saturday;2012-08-18;0;2;2
123;Championship;Nottingham;Bristol City;2012-2013;Saturday;2012-08-18;1;0;1
124;Championship;Barnsley;Middlesbrough;2012-2013;Saturday;2012-08-18;1;0;1
125;Championship;Birmingham;Charlton;2012-2013;Saturday;2012-08-18;1;1;X
126;Championship;Burnley;Bolton;2012-2013;Saturday;2012-08-18;2;0;1
127;Championship;Crystal Palace;Watford;2012-2013;Saturday;2012-08-18;2;3;2
128;Championship;Derby;Sheffield Wed;2012-2013;Saturday;2012-08-18;2;2;X
129;Championship;Leeds;Wolves;2012-2013;Saturday;2012-08-18;1;0;1
130;Eredivisie;Feyenoord;Heerenveen;2012-2013;Saturday;2012-08-18;1;1;X
131;Eredivisie;Breda;Twente;2012-2013;Saturday;2012-08-18;0;1;2
132;Eredivisie;Venlo;Utrecht;2012-2013;Saturday;2012-08-18;1;3;2
133;Eredivisie;Zwolle;Vitesse;2012-2013;Saturday;2012-08-18;0;1;2
134;Eredivisie;PSV;Roda;2012-2013;Saturday;2012-08-18;5;0;1
135;Primeira Liga;Benfica;Braga;2012-2013;Saturday;2012-08-18;2;2;X
136;Primeira Liga;Rio Ave;Maritimo;2012-2013;Saturday;2012-08-18;0;1;2
137;Ligue 2;Guingamp;Monaco;2012-2013;Saturday;2012-08-18;1;2;2
138;Super League;Basel;Lausanne;2012-2013;Saturday;2012-08-18;2;0;1
139;Super League;Thun;St. Gallen;2012-2013;Saturday;2012-08-18;0;1;2
140;Premier League;Manchester City;Southampton;2012-2013;Sunday;2012-08-19;3;2;1
141;Premier League;Wigan;Chelsea;2012-2013;Sunday;2012-08-19;0;2;2
142;La Liga;Levante;Atl. Madrid;2012-2013;Sunday;2012-08-19;1;1;X
143;La Liga;Barcelona;Real Sociedad;2012-2013;Sunday;2012-08-19;5;1;1
144;La Liga;Ath Bilbao;Betis;2012-2013;Sunday;2012-08-19;3;5;2
145;La Liga;Real Madrid;Valencia;2012-2013;Sunday;2012-08-19;1;1;X
146;Ligue 1;AC Ajaccio;Paris SG;2012-2013;Sunday;2012-08-19;0;0;X
147;Ligue 1;Bordeaux;Rennes;2012-2013;Sunday;2012-08-19;1;0;1
148;Ligue 1;Marseille;Sochaux;2012-2013;Sunday;2012-08-19;2;0;1
149;Eredivisie;Nijmegen;Ajax;2012-2013;Sunday;2012-08-19;1;6;2
150;Eredivisie;AZ Alkmaar;Heracles;2012-2013;Sunday;2012-08-19;3;1;1
151;Eredivisie;Den Haag;Waalwijk;2012-2013;Sunday;2012-08-19;2;2;X
152;Eredivisie;Groningen;Willem II;2012-2013;Sunday;2012-08-19;1;1;X
153;Primeira Liga;Guimaraes;Sporting;2012-2013;Sunday;2012-08-19;0;0;X
154;Primeira Liga;Gil Vicente;FC Porto;2012-2013;Sunday;2012-08-19;0;0;X
155;Primeira Liga;Ferreira;Moreirense;2012-2013;Sunday;2012-08-19;1;1;X
156;Primeira Liga;Nacional;Setubal;2012-2013;Sunday;2012-08-19;2;2;X
157;Super League;Luzern;Grasshoppers;2012-2013;Sunday;2012-08-19;0;2;2
158;Super League;Servette;Zurich;2012-2013;Sunday;2012-08-19;1;1;X
159;Super League;Sion;Young Boys;2012-2013;Sunday;2012-08-19;1;0;1
160;Premier League;Everton;Manchester Utd;2012-2013;Monday;2012-08-20;1;0;1
161;La Liga;Zaragoza;Valladolid;2012-2013;Monday;2012-08-20;0;1;2
162;La Liga;Rayo Vallecano;Granada CF;2012-2013;Monday;2012-08-20;1;0;1
163;La Liga;Dep. La Coruna;Osasuna;2012-2013;Monday;2012-08-20;2;0;1
164;Primeira Liga;Beira Mar;Academica;2012-2013;Monday;2012-08-20;3;3;X
165;Ligue 2;Le Mans;Auxerre;2012-2013;Monday;2012-08-20;3;1;1
166;Championship;Blackpool;Leeds;2012-2013;Tuesday;2012-08-21;2;1;1
167;Championship;Bolton;Derby;2012-2013;Tuesday;2012-08-21;2;0;1
168;Championship;Brighton;Cardiff;2012-2013;Tuesday;2012-08-21;0;0;X
169;Championship;Bristol City;Crystal Palace;2012-2013;Tuesday;2012-08-21;4;1;1
170;Championship;Charlton;Leicester;2012-2013;Tuesday;2012-08-21;2;1;1
171;Championship;Huddersfield;Nottingham;2012-2013;Tuesday;2012-08-21;1;1;X
172;Championship;Middlesbrough;Burnley;2012-2013;Tuesday;2012-08-21;3;2;1
173;Championship;Peterborough;Millwall;2012-2013;Tuesday;2012-08-21;1;2;2
174;Championship;Sheffield Wed;Birmingham;2012-2013;Tuesday;2012-08-21;3;2;1
175;Championship;Watford;Ipswich;2012-2013;Tuesday;2012-08-21;0;1;2
176;Championship;Wolves;Barnsley;2012-2013;Tuesday;2012-08-21;3;1;1
177;Premier League;Chelsea;Reading;2012-2013;Wednesday;2012-08-22;4;2;1
178;Championship;Blackburn;Hull City;2012-2013;Wednesday;2012-08-22;1;0;1
179;Bundesliga;Dortmund;Werder Bremen;2012-2013;Friday;2012-08-24;2;1;1
180;Ligue 1;Evian TG;Lyon;2012-2013;Friday;2012-08-24;1;1;X
181;Championship;Bolton;Nottingham;2012-2013;Friday;2012-08-24;2;2;X
182;2. Bundesliga;Braunschweig;Paderborn;2012-2013;Friday;2012-08-24;2;1;1
183;2. Bundesliga;Hertha Berlin;Regensburg;2012-2013;Friday;2012-08-24;2;1;1
184;2. Bundesliga;Sandhausen;Union Berlin;2012-2013;Friday;2012-08-24;2;0;1
185;Serie B;Modena;Verona;2012-2013;Friday;2012-08-24;1;1;X
186;Eredivisie;Waalwijk;Roda;2012-2013;Friday;2012-08-24;1;0;1
187;Primeira Liga;Academica;Olhanense;2012-2013;Friday;2012-08-24;1;1;X
188;Ligue 2;Angers;Istres;2012-2013;Friday;2012-08-24;0;1;2
189;Ligue 2;Auxerre;Laval;2012-2013;Friday;2012-08-24;2;1;1
190;Ligue 2;Chateauroux;Tours;2012-2013;Friday;2012-08-24;3;0;1
191;Ligue 2;Clermont;Sedan;2012-2013;Friday;2012-08-24;0;2;2
192;Ligue 2;GFC Ajaccio;Lens;2012-2013;Friday;2012-08-24;1;1;X
193;Ligue 2;Monaco;Arles-Avignon;2012-2013;Friday;2012-08-24;3;0;1
194;Ligue 2;Nimes;Caen;2012-2013;Friday;2012-08-24;0;2;2
195;Ligue 2;Niort;Guingamp;2012-2013;Friday;2012-08-24;0;0;X
196;Premier League;Chelsea;Newcastle;2012-2013;Saturday;2012-08-25;2;0;1
197;Premier League;Aston Villa;Everton;2012-2013;Saturday;2012-08-25;1;3;2
198;Premier League;Manchester Utd;Fulham;2012-2013;Saturday;2012-08-25;3;2;1
199;Premier League;Norwich;QPR;2012-2013;Saturday;2012-08-25;1;1;X
200;Premier League;Southampton;Wigan;2012-2013;Saturday;2012-08-25;0;2;2
201;Premier League;Tottenham;West Brom;2012-2013;Saturday;2012-08-25;1;1;X
202;Premier League;Swansea;West Ham;2012-2013;Saturday;2012-08-25;3;0;1
203;La Liga;Malaga;Mallorca;2012-2013;Saturday;2012-08-25;1;1;X
204;La Liga;Betis;Rayo Vallecano;2012-2013;Saturday;2012-08-25;1;2;2
205;La Liga;Espanyol;Zaragoza;2012-2013;Saturday;2012-08-25;1;2;2
206;La Liga;Real Sociedad;Celta Vigo;2012-2013;Saturday;2012-08-25;2;1;1
207;Bundesliga;Stuttgart;Wolfsburg;2012-2013;Saturday;2012-08-25;0;1;2
208;Bundesliga;Eintracht Frankfurt;Bayer Leverkusen;2012-2013;Saturday;2012-08-25;2;1;1
209;Bundesliga;Augsburg;Dusseldorf;2012-2013;Saturday;2012-08-25;0;2;2
210;Bundesliga;B. Monchengladbach;Hoffenheim;2012-2013;Saturday;2012-08-25;2;1;1
211;Bundesliga;Freiburg;Mainz;2012-2013;Saturday;2012-08-25;1;1;X
212;Bundesliga;Greuther Furth;Bayern Munich;2012-2013;Saturday;2012-08-25;0;3;2
213;Bundesliga;Hamburger SV;Nurnberg;2012-2013;Saturday;2012-08-25;0;1;2
214;Serie A;Juventus;Parma;2012-2013;Saturday;2012-08-25;2;0;1
215;Serie A;Fiorentina;Udinese;2012-2013;Saturday;2012-08-25;2;1;1
216;Ligue 1;Nancy;Toulouse;2012-2013;Saturday;2012-08-25;0;1;2
217;Ligue 1;Reims;Sochaux;2012-2013;Saturday;2012-08-25;1;0;1
218;Ligue 1;Rennes;Bastia;2012-2013;Saturday;2012-08-25;3;2;1
219;Ligue 1;Troyes;Lorient;2012-2013;Saturday;2012-08-25;2;2;X
220;Ligue 1;Valenciennes;AC Ajaccio;2012-2013;Saturday;2012-08-25;3;0;1
221;Ligue 1;Nice;Lille;2012-2013;Saturday;2012-08-25;2;2;X
222;Championship;Watford;Birmingham;2012-2013;Saturday;2012-08-25;2;0;1
223;Championship;Blackburn;Leicester;2012-2013;Saturday;2012-08-25;2;1;1
224;Championship;Blackpool;Ipswich;2012-2013;Saturday;2012-08-25;6;0;1
225;Championship;Brighton;Barnsley;2012-2013;Saturday;2012-08-25;5;1;1
226;Championship;Charlton;Hull City;2012-2013;Saturday;2012-08-25;0;0;X
227;Championship;Huddersfield;Burnley;2012-2013;Saturday;2012-08-25;2;0;1
228;Championship;Middlesbrough;Crystal Palace;2012-2013;Saturday;2012-08-25;2;1;1
229;Championship;Peterborough;Leeds;2012-2013;Saturday;2012-08-25;1;2;2
230;Championship;Sheffield Wed;Millwall;2012-2013;Saturday;2012-08-25;3;2;1
231;Championship;Wolves;Derby;2012-2013;Saturday;2012-08-25;1;1;X
232;Championship;Bristol City;Cardiff;2012-2013;Saturday;2012-08-25;4;2;1
233;2. Bundesliga;Duisburg;SG Dynamo Dresden;2012-2013;Saturday;2012-08-25;1;3;2
234;2. Bundesliga;Energie Cottbus;St. Pauli;2012-2013;Saturday;2012-08-25;2;0;1
235;Serie B;Bari;Cittadella;2012-2013;Saturday;2012-08-25;2;1;1
236;Serie B;Crotone;Brescia;2012-2013;Saturday;2012-08-25;1;0;1
237;Serie B;Empoli;Reggina 1914;2012-2013;Saturday;2012-08-25;1;1;X
238;Serie B;Grosseto;Novara;2012-2013;Saturday;2012-08-25;1;1;X
239;Serie B;Juve Stabia;Livorno;2012-2013;Saturday;2012-08-25;1;3;2
240;Serie B;Padova;Lanciano;2012-2013;Saturday;2012-08-25;1;1;X
241;Serie B;Pro Vercelli;Ternana;2012-2013;Saturday;2012-08-25;1;0;1
242;Serie B;Spezia;Vicenza Virtus;2012-2013;Saturday;2012-08-25;2;1;1
243;Serie B;Varese;Ascoli;2012-2013;Saturday;2012-08-25;2;0;1
244;Eredivisie;Ajax;Breda;2012-2013;Saturday;2012-08-25;5;0;1
245;Eredivisie;Venlo;Den Haag;2012-2013;Saturday;2012-08-25;2;4;2
246;Eredivisie;Utrecht;Zwolle;2012-2013;Saturday;2012-08-25;1;1;X
247;Primeira Liga;FC Porto;Guimaraes;2012-2013;Saturday;2012-08-25;4;0;1
248;Primeira Liga;Braga;Beira Mar;2012-2013;Saturday;2012-08-25;3;1;1
249;LaLiga2;Real Madrid B;Barcelona B;2012-2013;Saturday;2012-08-25;3;2;1
250;LaLiga2;Sabadell;Villarreal;2012-2013;Saturday;2012-08-25;0;0;X
251;Ligue 2;Dijon;Le Havre;2012-2013;Saturday;2012-08-25;2;2;X
252;Super League;Grasshoppers;Thun;2012-2013;Saturday;2012-08-25;1;0;1
253;Super League;St. Gallen;Basel;2012-2013;Saturday;2012-08-25;2;1;1
254;Premier League;Liverpool;Manchester City;2012-2013;Sunday;2012-08-26;2;2;X
255;Premier League;Stoke;Arsenal;2012-2013;Sunday;2012-08-26;0;0;X
256;La Liga;Valencia;Dep. La Coruna;2012-2013;Sunday;2012-08-26;3;3;X
257;La Liga;Getafe;Real Madrid;2012-2013;Sunday;2012-08-26;2;1;1
258;La Liga;Granada CF;Sevilla;2012-2013;Sunday;2012-08-26;1;1;X
259;La Liga;Osasuna;Barcelona;2012-2013;Sunday;2012-08-26;1;2;2
260;Bundesliga;Hannover;Schalke;2012-2013;Sunday;2012-08-26;2;2;X
261;Serie A;AS Roma;Catania;2012-2013;Sunday;2012-08-26;2;2;X
262;Serie A;Atalanta;Lazio;2012-2013;Sunday;2012-08-26;0;1;2
263;Serie A;Chievo;Bologna;2012-2013;Sunday;2012-08-26;2;0;1
264;Serie A;Genoa;Cagliari;2012-2013;Sunday;2012-08-26;2;0;1
265;Serie A;Palermo;Napoli;2012-2013;Sunday;2012-08-26;0;3;2
266;Serie A;Pescara;Inter;2012-2013;Sunday;2012-08-26;0;3;2
267;Serie A;Siena;Torino;2012-2013;Sunday;2012-08-26;0;0;X
268;Serie A;AC Milan;Sampdoria;2012-2013;Sunday;2012-08-26;0;1;2
269;Ligue 1;Paris SG;Bordeaux;2012-2013;Sunday;2012-08-26;0;0;X
270;Ligue 1;Montpellier;Marseille;2012-2013;Sunday;2012-08-26;0;1;2
271;Ligue 1;St Etienne;Brest;2012-2013;Sunday;2012-08-26;4;0;1
272;2. Bundesliga;Bochum;Aalen;2012-2013;Sunday;2012-08-26;0;1;2
273;2. Bundesliga;Ingolstadt;FSV Frankfurt;2012-2013;Sunday;2012-08-26;0;2;2
274;2. Bundesliga;Kaiserslautern;Munich 1860;2012-2013;Sunday;2012-08-26;0;0;X
275;Eredivisie;Groningen;PSV;2012-2013;Sunday;2012-08-26;1;3;2
276;Eredivisie;Heracles;Feyenoord;2012-2013;Sunday;2012-08-26;1;2;2
277;Eredivisie;Nijmegen;Twente;2012-2013;Sunday;2012-08-26;1;3;2
278;Eredivisie;Willem II;Vitesse;2012-2013;Sunday;2012-08-26;0;2;2
279;Eredivisie;AZ Alkmaar;Heerenveen;2012-2013;Sunday;2012-08-26;0;0;X
280;Primeira Liga;Setubal;Benfica;2012-2013;Sunday;2012-08-26;0;5;2
281;Primeira Liga;Maritimo;Gil Vicente;2012-2013;Sunday;2012-08-26;0;0;X
282;Primeira Liga;Estoril;Ferreira;2012-2013;Sunday;2012-08-26;1;1;X
283;Primeira Liga;Moreirense;Nacional;2012-2013;Sunday;2012-08-26;3;1;1
284;LaLiga2;Cordoba;Santander;2012-2013;Sunday;2012-08-26;2;0;1
285;LaLiga2;Hercules;Elche;2012-2013;Sunday;2012-08-26;1;2;2
286;Super League;Young Boys;Lausanne;2012-2013;Sunday;2012-08-26;0;0;X
287;Super League;Servette;Luzern;2012-2013;Sunday;2012-08-26;0;2;2
288;Super League;Zurich;Sion;2012-2013;Sunday;2012-08-26;1;0;1
289;La Liga;Atl. Madrid;Ath Bilbao;2012-2013;Monday;2012-08-27;4;0;1
290;La Liga;Valladolid;Levante;2012-2013;Monday;2012-08-27;2;0;1
291;2. Bundesliga;Aue;FC Koln;2012-2013;Monday;2012-08-27;2;0;1
292;Serie B;Cesena;Sassuolo;2012-2013;Monday;2012-08-27;0;3;2
293;Primeira Liga;Sporting;Rio Ave;2012-2013;Monday;2012-08-27;0;1;2
294;Ligue 2;Nantes;Le Mans;2012-2013;Monday;2012-08-27;2;0;1
295;Bundesliga;Mainz;Greuther Furth;2012-2013;Friday;2012-08-31;0;1;2
296;2. Bundesliga;FC Koln;Energie Cottbus;2012-2013;Friday;2012-08-31;0;1;2
297;2. Bundesliga;SG Dynamo Dresden;Kaiserslautern;2012-2013;Friday;2012-08-31;1;3;2
298;2. Bundesliga;Munich 1860;Duisburg;2012-2013;Friday;2012-08-31;3;0;1
299;Eredivisie;Den Haag;Groningen;2012-2013;Friday;2012-08-31;0;1;2
300;Ligue 2;Arles-Avignon;Nantes;2012-2013;Friday;2012-08-31;2;1;1
301;Ligue 2;Dijon;GFC Ajaccio;2012-2013;Friday;2012-08-31;2;1;1
302;Ligue 2;Guingamp;Chateauroux;2012-2013;Friday;2012-08-31;2;1;1
303;Ligue 2;Istres;Niort;2012-2013;Friday;2012-08-31;1;0;1
304;Ligue 2;Laval;Nimes;2012-2013;Friday;2012-08-31;0;1;2
305;Ligue 2;Le Havre;Monaco;2012-2013;Friday;2012-08-31;2;1;1
306;Ligue 2;Le Mans;Clermont;2012-2013;Friday;2012-08-31;3;1;1
307;Ligue 2;Sedan;Caen;2012-2013;Friday;2012-08-31;2;2;X
308;Ligue 2;Tours;Auxerre;2012-2013;Friday;2012-08-31;1;0;1
309;Premier League;Manchester City;QPR;2012-2013;Saturday;2012-09-01;3;1;1
310;Premier League;Swansea;Sunderland;2012-2013;Saturday;2012-09-01;2;2;X
311;Premier League;Tottenham;Norwich;2012-2013;Saturday;2012-09-01;1;1;X
312;Premier League;West Brom;Everton;2012-2013;Saturday;2012-09-01;2;0;1
313;Premier League;Wigan;Stoke;2012-2013;Saturday;2012-09-01;2;2;X
314;Premier League;West Ham;Fulham;2012-2013;Saturday;2012-09-01;3;0;1
315;La Liga;Mallorca;Real Sociedad;2012-2013;Saturday;2012-09-01;1;0;1
316;La Liga;Dep. La Coruna;Getafe;2012-2013;Saturday;2012-09-01;1;1;X
317;La Liga;Zaragoza;Malaga;2012-2013;Saturday;2012-09-01;0;1;2
318;La Liga;Celta Vigo;Osasuna;2012-2013;Saturday;2012-09-01;2;0;1
319;Bundesliga;Dusseldorf;B. Monchengladbach;2012-2013;Saturday;2012-09-01;0;0;X
320;Bundesliga;Bayer Leverkusen;Freiburg;2012-2013;Saturday;2012-09-01;2;0;1
